display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Maybank, Jalan Pantai Indah Utara 2, RW 08, Kapuk Muara, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14460, Indonesia",bank,-6.1170009,106.7718744,Jalan Pantai Indah Utara 2,14460,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Komplek Taman Palem Lestari, RW 15, Cengkareng Barat, Cengkareng, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11730, Indonesia",bank,-6.1397334,106.7264083,Komplek Taman Palem Lestari,11730,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"Maybank, Jalan Wijaya II, RW 03, Melawai, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12160, Indonesia",bank,-6.2532812,106.8001664,Jalan Wijaya II,12160,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Sungai Sambas VI, RW 05, Kramat Pela, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12160, Indonesia",bank,-6.2460383,106.7957689,Jalan Sungai Sambas VI,12160,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Yado III, RW 04, Gandaria Utara, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12140, Indonesia",bank,-6.2553996,106.7901564,Jalan Yado III,12140,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"Maybank, Jalan Mangga Dua Raya, RW 05, Ancol, Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14430, Indonesia",bank,-6.1358438,106.8251545,Jalan Mangga Dua Raya,14430,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Agung Utara Raya, RW 09, Sunter Agung, Tanjung Priok, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14350, Indonesia",bank,-6.1392534,106.8603015,Jalan Agung Utara Raya,14350,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Buntek, RW 16, Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta, 14430, Indonesia",bank,-6.1337677,106.7941462,Jalan Buntek,14430,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Utara
"Maybank, Jalan Kyai Haji Hasyim Ashari, RW 06, Cideng, Gambir, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Jawa, 10150, Indonesia",bank,-6.1664354,106.8038195,Jalan Kyai Haji Hasyim Ashari,10150,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"Maybank, Jalan Fakhrudin, RW 06, Kampung Bali, Tanah Abang, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10250, Indonesia",bank,-6.185794,106.8150093,Jalan Fakhrudin,10250,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
