display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Bank BRI, Jalan Raya Babelan, Babelan Kota, Kabupaten Bekasi, Jawa Barat, 17611, Indonesia",bank,-6.17243195,107.04586072464828,Jalan Raya Babelan,17611,BANK BRI,Indonesia,Jawa Barat,Kabupaten Bekasi
"Bank Bri, Jalan Kombe Haji Umar, Pagar Alam Selatan, Pagar Alam, Sumatera Selatan, Indonesia",bank,-4.0242317,103.2551725,Jalan Kombe Haji Umar,0,BANK BRI,Indonesia,Pagar Alam,Pagar Alam Selatan
"Bank BRI, Jalan Raya Puncak, Cipayung Girang, Megamendung, Bogor, Jawa Barat, Jawa, 16770, Indonesia",bank,-6.65165335,106.90703539655391,Jalan Raya Puncak,16770,BANK BRI,Indonesia,Jawa Barat,Bogor
"Bank BRI, Jalan Kerio Bijak, Payaraman, Ogan Ilir, Sumatera Selatan, Indonesia",bank,-3.4428078,104.5992151,Jalan Kerio Bijak,0,BANK BRI,Indonesia,Ogan Ilir,Payaraman
"Bank BRI, Lubuk Keliat, Ogan Ilir, Sumatera Selatan, Indonesia",bank,-3.4414614,104.6710493,Lubuk Keliat,0,BANK BRI,Indonesia,Ogan Ilir,Lubuk Keliat
"Bank BRI, Jalan Lintas Sumatera, Bandar Jaya, Lampung Tengah, Lampung, 34162, Indonesia",bank,-4.9316714,105.212334,Jalan Lintas Sumatera,34162,BANK BRI,Indonesia,Lampung,Lampung Tengah
"Bank BRI, Jalan Soeprapto, Tengah Padang, Bengkulu, Ratu Samban, Bengkulu, 38118, Indonesia",bank,-3.7953679,102.2642029,Jalan Soeprapto,38118,BANK BRI,Indonesia,Bengkulu,Ratu Samban
"Bank BRI, Jalan Hang Jebat, Kecamatan Minas, Kabupaten Siak, Riau, Indonesia",bank,0.7415443,101.4540393,Jalan Hang Jebat,Riau,BANK BRI,Indonesia,Kabupaten Siak,Kecamatan Minas
"Bank BRI, Jalan Alamanda, Limbungan Baru, Kelurahan Limbungan Baru, Kabupaten Kampar, Riau, 28261, Indonesia",bank,0.5606136,101.4410091,Jalan Alamanda,28261,BANK BRI,Indonesia,Riau,Kabupaten Kampar
"Bank BRI, Jalan Tuanku Tambusai, RW.03, Kelurahan Kampung Melayu, Kabupaten Kampar, Riau, 24566, Indonesia",bank,0.5067896,101.4374797,Jalan Tuanku Tambusai,24566,BANK BRI,Indonesia,Riau,Kabupaten Kampar
"Bank BRI, Jalan Haji Agussalim, Bangkinang, Kabupaten Kampar, Riau, 28411, Indonesia",bank,0.3428649,101.0238254,Jalan Haji Agussalim,28411,BANK BRI,Indonesia,Riau,Kabupaten Kampar
"Bank BRI, Jalan Lintas Bangkinang - Pekanbaru, Alay, Kabupaten Kampar, Riau, 28461, Indonesia",bank,0.3536755,101.2176408,Jalan Lintas Bangkinang - Pekanbaru,28461,BANK BRI,Indonesia,Riau,Kabupaten Kampar
"bank BRI, Jalan Lintas Bangkinang - Pekanbaru, desa Pulau, Kabupaten Kampar, Riau, Indonesia",bank,0.3599561,101.2354624,Jalan Lintas Bangkinang - Pekanbaru,Riau,BANK BRI,Indonesia,Kabupaten Kampar,desa Pulau
"Bank BRI, Jalan D.I. Pandjaitan, Bangkinang, Kabupaten Kampar, Riau, 28411, Indonesia",bank,0.33628735,101.02251398074824,Jalan D.I. Pandjaitan,28411,BANK BRI,Indonesia,Riau,Kabupaten Kampar
"Bank BRI, Jalan Veteran, Kelurahan Bungo Timur, Bungo, Jambi, 37211, Indonesia",bank,-1.4817515,102.11896427246964,Jalan Veteran,37211,BANK BRI,Indonesia,Jambi,Bungo
"Bank BRI, Jalan Dame, Medan Helvetia, Kota Medan, Sumatera Utara, 20117, Indonesia",bank,3.6098275,98.6453229,Jalan Dame,20117,BANK BRI,Indonesia,Sumatera Utara,Kota Medan
"Bank BRI, Jalan Brigjen Zein Hamid, Suka Maju, Gedung Johor, Medan Johor, Kota Medan, Sumatera Utara, 20146, Indonesia",bank,3.5369089,98.6841908,Jalan Brigjen Zein Hamid,20146,BANK BRI,Indonesia,Sumatera Utara,Kota Medan
"BANK BRI, Jalan Raya Siteba, Kampung Lapai Baru, Padang, Sumatera Barat, 25143, Indonesia",bank,-0.896803,100.3664429,Jalan Raya Siteba,25143,BANK BRI,Indonesia,Sumatera Barat,Padang
"Bank BRI, Jalan Jendral Sudirman, Ranah Dalam 1, Padang, Sumatera Barat, 25112, Indonesia",bank,-0.9487675,100.3634928,Jalan Jendral Sudirman,25112,BANK BRI,Indonesia,Sumatera Barat,Padang
"Bank BRI, Jalan Adinegoro, Padang, Sumatera Barat, Sumatera, 25586, Indonesia",bank,-0.8338637,100.32737030007479,Jalan Adinegoro,25586,BANK BRI,Indonesia,Sumatera Barat,Padang
"Bank BRI, Jalan Lintas Sumatera, Padang Pariaman, Sumatera Barat, 25561, Indonesia",bank,-0.5230178,100.0605221,Jalan Lintas Sumatera,25561,BANK BRI,Indonesia,Sumatera Barat,Padang Pariaman
"Bank BRI, Jalan Raya Medan-Tebing Tinggi, Lingkungan Tempel, Simpang Tiga Pekan, Perbaungan, Serdang Bedagai, Sumatera Utara, Indonesia",bank,3.5672734,98.9556625,Jalan Raya Medan-Tebing Tinggi,0,BANK BRI,Indonesia,Serdang Bedagai,Perbaungan
"Bank BRI, Jalan Sultan Hasanuddin, Lubuk Pakam I-II, Lubuk Pakam, Deli Serdang, Sumatera Utara, Indonesia",bank,3.5607987000000003,98.8791267,Jalan Sultan Hasanuddin,0,BANK BRI,Indonesia,Deli Serdang,Lubuk Pakam
"BANK BRI, Jalan Sultan Iskandar Muda, Punge Blang Cut, Jaya Baru, Banda Aceh, Aceh, 23233, Indonesia",bank,5.5491468,95.3108689,Jalan Sultan Iskandar Muda,23233,BANK BRI,Indonesia,Aceh,Banda Aceh
"Bank BRI, Jalan Sri Ratu Safiatuddin, Peunayong, Kuta Alam, Banda Aceh, Aceh, 23121, Indonesia",bank,5.5566242500000005,95.32112089189496,Jalan Sri Ratu Safiatuddin,23121,BANK BRI,Indonesia,Aceh,Banda Aceh
"BANK BRI, Jalan Teungku Nyak Arief, Jeulingke, Syiah Kuala, Banda Aceh, Aceh, 24415, Indonesia",bank,5.5750435,95.34576959586728,Jalan Teungku Nyak Arief,24415,BANK BRI,Indonesia,Aceh,Banda Aceh
"Bank BRI, Jalan Merdeka, Lancang Garam, Lhokseumawe, Aceh, 24351, Indonesia",bank,5.1782741,97.15085379063916,Jalan Merdeka,24351,BANK BRI,Indonesia,Aceh,Lhokseumawe
"Bank BRI, Jalan Merdeka, Simpang Empat, Lhokseumawe, Aceh, 24351, Indonesia",bank,5.17897285,97.14699789779802,Jalan Merdeka,24351,BANK BRI,Indonesia,Aceh,Lhokseumawe
"Bank BRI, Jalan Raya Medan Banda Aceh, Muara Satu, Lhokseumawe, Aceh, 24353, Indonesia",bank,5.2185873,97.0532844,Jalan Raya Medan Banda Aceh,24353,BANK BRI,Indonesia,Aceh,Lhokseumawe
"Bank BRI, Tebing Tinggi, Jalan Dokter Sutomo, Tebing Tinggi, Kota Tebing Tinggi, Sumatera Utara, 20600, Indonesia",bank,3.3273456,99.1647064,Tebing Tinggi,20600,BANK BRI,Indonesia,Sumatera Utara,Kota Tebing Tinggi
"BANK BRI, Jalan Banda Aceh-Medan, Lambaro, Ingin Jaya, Aceh Besar, Aceh, Sumatera, 23123, Indonesia",bank,5.5108366,95.357337,Jalan Banda Aceh-Medan,23123,BANK BRI,Indonesia,Aceh,Aceh Besar
"Bank BRI, Jalan Lintas Tengah Sumatera, Mongal, Laut Tawar, Aceh Tengah, Aceh, 24519, Indonesia",bank,4.62234025,96.84323900000001,Jalan Lintas Tengah Sumatera,24519,BANK BRI,Indonesia,Aceh,Aceh Tengah
"Bank BRI, Jalan K.H. Zainul Arifin, Stabat Baru, Langkat, Sumatera Utara, 20811, Indonesia",bank,3.7557291,98.45316680627404,Jalan K.H. Zainul Arifin,20811,BANK BRI,Indonesia,Sumatera Utara,Langkat
"Bank BRI, Jalan Jembatan Bandung, RW 03, Pinang Ranti, Makasar, Jakarta Timur, Daerah Khusus Ibukota Jakarta, 13820, Indonesia",bank,-6.3002441,106.8900108,Jalan Jembatan Bandung,13820,BANK BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Timur
"Bank BRI, Jalan Pagarsih Barat, Jamika, Bojongloa Kaler, Bandung, Jawa Barat, Jawa, 40181, Indonesia",bank,-6.922563500000001,107.5912281,Jalan Pagarsih Barat,40181,BANK BRI,Indonesia,Jawa Barat,Bandung
"Bank BRI, Jalan Jenderal Gatot Subroto, Petisah Tengah, Petisah, Medan Petisah, Kota Medan, Sumatera Utara, 20112, Indonesia",bank,3.5918106,98.6632052,Jalan Jenderal Gatot Subroto,20112,BANK BRI,Indonesia,Sumatera Utara,Kota Medan
"Bank BRI, Gang Teungku Yacos, Beurawe, Kuta Alam, Banda Aceh, Aceh, 23121, Indonesia",bank,5.55806895,95.33060227135189,Gang Teungku Yacos,23121,BANK BRI,Indonesia,Aceh,Banda Aceh
"Bank BRI, Jalan Mohammad Daud Beureueh, Bandar Baru, Kuta Alam, Banda Aceh, Aceh, 23126, Indonesia",bank,5.5630446,95.33437985,Jalan Mohammad Daud Beureueh,23126,BANK BRI,Indonesia,Aceh,Banda Aceh
"Bank BRI, Jalan Letnan Jenderal Siswondo Parman, Lowokwaru, Kota Malang, Jawa Timur, 65122, Indonesia",bank,-7.95608,112.6381104,Jalan Letnan Jenderal Siswondo Parman,65122,BANK BRI,Indonesia,Jawa Timur,Kota Malang
"Bank BRI, Mata Ie, Surien, Darul Imarah, Aceh Besar, Aceh, 23352, Indonesia",bank,5.517486399999999,95.30326437588653,Mata Ie,23352,BANK BRI,Indonesia,Aceh,Aceh Besar
"Bank BRI, Jalan Raya Ketewel, Ketewel, Gianyar, Bali, 80513, Indonesia",bank,-8.6365212,115.2826412,Jalan Raya Ketewel,80513,BANK BRI,Indonesia,Bali,Gianyar
"Bank BRI, Jalan TGH. Lopan, BTN Griya Labuapi Permai, Kecamatan Labuapi, Lombok Barat, Nusa Tenggara Barat, 83361, Indonesia",bank,-8.6314098,116.1258974,Jalan TGH. Lopan,83361,BANK BRI,Indonesia,Nusa Tenggara Barat,Lombok Barat
"BANK BRI, Jalan Terusan Jakarta, Antapani Kulon, Antapani, Bandung, Jawa Barat, 40291, Indonesia",bank,-6.9133546,107.6591866,Jalan Terusan Jakarta,40291,BANK BRI,Indonesia,Jawa Barat,Bandung
"Bank BRI, Jalan Soekarno Hatta, Wae Mata, Labuan Bajo, Manggarai Barat, Nusa Tenggara Timur, Nusa Tenggara, 86554, Indonesia",bank,-8.4944249,119.8786038,Jalan Soekarno Hatta,86554,BANK BRI,Indonesia,Nusa Tenggara,Nusa Tenggara Timur
"Bank BRI, Jalan Kamboja, Dangin Puri Kangin, Denpasar Utara, Bali, 80236, Indonesia",bank,-8.65449365,115.22494555926357,Jalan Kamboja,80236,BANK BRI,Indonesia,Bali,Denpasar Utara
"Bank BRI, Jalan Melati, Dangin Puri Kangin, Denpasar Utara, Bali, 80233, Indonesia",bank,-8.65086475,115.22227887443543,Jalan Melati,80233,BANK BRI,Indonesia,Bali,Denpasar Utara
"Bank BRI, Jalan Trenggana, Penatih, Denpasar Timur, Bali, 80238, Indonesia",bank,-8.621334350000001,115.24068144104719,Jalan Trenggana,80238,BANK BRI,Indonesia,Bali,Denpasar Timur
"Bank BRI, Jalan Benteng Durstede Belakang, Saparua, Maluku Tengah, Maluku, Indonesia",bank,-3.571999,128.6571433,Jalan Benteng Durstede Belakang,Maluku,BANK BRI,Indonesia,Maluku Tengah,Saparua
"Bank BRI, Jalan Teratai, Tanjungpinang Kota, Tanjungpinang, Kepulauan Riau, Sumatera, 29112, Indonesia",bank,0.9290927,104.4433082,Jalan Teratai,29112,BANK BRI,Indonesia,Kepulauan Riau,Tanjungpinang
"Bank BRI, Jalan Chairil Anwar, Bulak Kapal, Kota Bekasi, Jawa Barat, 17113, Indonesia",bank,-6.26031485,107.01793236008811,Jalan Chairil Anwar,17113,BANK BRI,Indonesia,Jawa Barat,Kota Bekasi
"Bank BRI, Jalan Sudanco Supriyadi, Nganjuk, Jawa Timur, 64414, Indonesia",bank,-7.6005262,111.9006906776483,Jalan Sudanco Supriyadi,64414,BANK BRI,Indonesia,Jawa Timur,Nganjuk
"Bank BRI, Wasior, Teluk Wondama, Papua Barat, Indonesia",bank,-2.72586175,134.51122507784123,Teluk Wondama,0,BANK BRI,Indonesia,Teluk Wondama,Wasior
"Bank BRI, Jalan Pangeran Antasari, Mendawai, Kalimantan Tengah, 74111, Indonesia",bank,-2.6749758,111.6311783,Jalan Pangeran Antasari,74111,BANK BRI,Indonesia,Kalimantan Tengah,Mendawai
"Bank BRI, Weda, Halmahera Tengah, Maluku Utara, Indonesia",bank,0.33514,127.8797357,Halmahera Tengah,0,BANK BRI,Indonesia,Halmahera Tengah,Weda
"bank BRI, Rumpa, BONDE, Polewali Mandar, Sulawesi Barat, Indonesia",bank,-3.4763551,119.140624,BONDE,0,BANK BRI,Indonesia,Polewali Mandar,BONDE
"BRI, Jalan Kyai Haji Hasyim Ashari, RW 07, Cideng, Gambir, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 10140, Indonesia",bank,-6.1662293,106.8014229,Jalan Kyai Haji Hasyim Ashari,10140,BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"BRI, Jalan Kelapa Dua Raya, RW 06, Kelapa Dua, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11550, Indonesia",bank,-6.2158637,106.7694078,Jalan Kelapa Dua Raya,11550,BRI,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"Bank BRI, Wasior, Teluk Wondama, Papua Barat, Indonesia",bank,-2.725861,134.51121997987013,Teluk Wondama,0,BANK BRI,Indonesia,Teluk Wondama,Wasior
"Bank Rakyat Indonesia, Jalan RA. Kartini, Tegal Gede, Jember, Jawa Timur, Jawa, 68131, Indonesia",bank,-8.17177505,113.70123768309122,Jalan RA. Kartini,68131,BANK RAKYAT INDONESIA,Indonesia,Jawa Timur,Jember
"bri, Jalan Insinyur Haji Juanda, Bulak Kapal, Bekasi Jaya, Kota Bekasi, Jawa Barat, 17113, Indonesia",bank,-6.2424783,107.00452776708195,Jalan Insinyur Haji Juanda,17113,BRI,Indonesia,Jawa Barat,Kota Bekasi
"bni, Gang Durian, Buleleng, Bali, 81152, Indonesia",bank,-8.2599602,115.0282727,Gang Durian,81152,BNI,Indonesia,Bali,Buleleng
"BRI, Jalan Bank Rakyat, Kertak Baru Ulu, Banjarmasin Tengah, Banjarmasin, Kalimantan Selatan, 70111, Indonesia",bank,-3.32270655,114.59283855252013,Jalan Bank Rakyat,70111,BRI,Indonesia,Kalimantan Selatan,Banjarmasin
"BRI, Bank Rakyat Indonesia. PT, Mataram, Nusa Tenggara Barat, 83111, Indonesia",bank,-8.565931500000001,116.0810162251519,Bank Rakyat Indonesia. PT,83111,BRI,Indonesia,Nusa Tenggara Barat,Mataram
